transacao_id;data_hora;cliente_id;categoria;valor_venda;estado;status;detalhes_acesso
1412;2026-01-05 06:45:00;C042;Moda;173.69;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1413;2026-01-05 07:00:00;C026;Moda;33.34;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1414;2026-01-05 07:15:00;C099;Casa;405.77;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1415;2026-01-05 07:30:00;C050;Eletrônicos;;PE;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1416;2026-01-05 07:45:00;C025;Eletrônicos;94.81;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1417;2026-01-05 08:00:00;C024;Moda;64.99;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1418;2026-01-05 08:15:00;C013;Moda;120.2;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1419;2026-01-05 08:30:00;C060;Moda;373.42;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1420;2026-01-05 08:45:00;C007;Eletrônicos;203.17;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1421;2026-01-05 09:00:00;C057;Eletrônicos;77.32;MG;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1422;2026-01-05 09:15:00;C036;Eletrônicos;545.59;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1423;2026-01-05 09:30:00;C045;Esportes;549.2;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1424;2026-01-05 09:45:00;C020;Moda;531.17;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1425;2026-01-05 10:00:00;C065;Moda;88.21;RJ;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1426;2026-01-05 10:15:00;C008;Casa;170.02;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1427;2026-01-05 10:30:00;C016;Eletrônicos;1069.75;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1428;2026-01-05 10:45:00;C014;Esportes;389.62;RS;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1429;2026-01-05 11:00:00;C076;Livros;26.89;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1430;2026-01-05 11:15:00;C087;Eletrônicos;36.86;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1431;2026-01-05 11:30:00;C015;Moda;175.87;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1432;2026-01-05 11:45:00;C092;Livros;619.83;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1433;2026-01-05 12:00:00;C098;Esportes;213.43;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1434;2026-01-05 12:15:00;C066;Moda;192.2;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1435;2026-01-05 12:30:00;C032;Casa;47.87;RS;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1436;2026-01-05 12:45:00;C087;Eletrônicos;287.35;PE;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1437;2026-01-05 13:00:00;C063;Esportes;451.64;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1438;2026-01-05 13:15:00;C086;Eletrônicos;139.68;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1439;2026-01-05 13:30:00;C051;Esportes;393.59;PE;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1440;2026-01-05 13:45:00;C025;Casa;854.39;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1441;2026-01-05 14:00:00;C058;Casa;76.97;PR;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1442;2026-01-05 14:15:00;C063;Moda;205.23;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1443;2026-01-05 14:30:00;C062;Eletrônicos;104.62;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1444;2026-01-05 14:45:00;C022;Eletrônicos;413.58;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1445;2026-01-05 15:00:00;C058;Eletrônicos;235.45;PR;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1446;2026-01-05 15:15:00;C058;Eletrônicos;271.68;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1447;2026-01-05 15:30:00;C086;Livros;419.77;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1448;2026-01-05 15:45:00;C049;Moda;146.03;BA;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1449;2026-01-05 16:00:00;C052;Eletrônicos;636.54;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1450;2026-01-05 16:15:00;C042;Esportes;210.37;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1451;2026-01-05 16:30:00;C070;Livros;62.98;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1452;2026-01-05 16:45:00;C015;Esportes;317.6;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1453;2026-01-05 17:00:00;C054;Esportes;414.07;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1454;2026-01-05 17:15:00;C060;Eletrônicos;115.23;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1455;2026-01-05 17:30:00;C097;Moda;506.54;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1456;2026-01-05 17:45:00;C008;Livros;611.5;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1457;2026-01-05 18:00:00;C053;Casa;101.05;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1458;2026-01-05 18:15:00;C060;Eletrônicos;1046.42;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1459;2026-01-05 18:30:00;C005;Livros;57.91;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1460;2026-01-05 18:45:00;C068;Eletrônicos;76.42;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1461;2026-01-05 19:00:00;C006;Eletrônicos;70.9;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1462;2026-01-05 19:15:00;C096;Moda;581.05;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1463;2026-01-05 19:30:00;C094;Casa;285.54;RS;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1464;2026-01-05 19:45:00;C047;Casa;61.25;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1465;2026-01-05 20:00:00;C099;Eletrônicos;165.1;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1466;2026-01-05 20:15:00;C055;Livros;258.82;BA;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1467;2026-01-05 20:30:00;C040;Moda;41.79;MG;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1468;2026-01-05 20:45:00;C052;Eletrônicos;555.15;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1469;2026-01-05 21:00:00;C016;Livros;426.9;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1470;2026-01-05 21:15:00;C013;Esportes;195.9;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1471;2026-01-05 21:30:00;C030;Livros;873.77;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1472;2026-01-05 21:45:00;C019;Livros;155.22;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1473;2026-01-05 22:00:00;C017;Casa;1055.52;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1474;2026-01-05 22:15:00;C063;Casa;295.59;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1475;2026-01-05 22:30:00;C019;Eletrônicos;;RJ;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1476;2026-01-05 22:45:00;C092;Moda;65.37;RJ;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1477;2026-01-05 23:00:00;C058;Moda;554.11;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1478;2026-01-05 23:15:00;C055;Moda;159.43;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1479;2026-01-05 23:30:00;C090;Casa;;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1480;2026-01-05 23:45:00;C090;Moda;23.17;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1481;2026-01-06 00:00:00;C062;Eletrônicos;225.11;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1482;2026-01-06 00:15:00;C023;Eletrônicos;207.38;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1483;2026-01-06 00:30:00;C009;Casa;337.66;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1484;2026-01-06 00:45:00;C012;Eletrônicos;572.41;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1485;2026-01-06 01:00:00;C001;Livros;40.68;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1486;2026-01-06 01:15:00;C058;Moda;348.72;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1487;2026-01-06 01:30:00;C001;Moda;71.88;PE;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1488;2026-01-06 01:45:00;C034;Casa;508.29;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1489;2026-01-06 02:00:00;C096;Livros;;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1490;2026-01-06 02:15:00;C048;Moda;214.56;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1491;2026-01-06 02:30:00;C089;Casa;329.68;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1492;2026-01-06 02:45:00;C001;Casa;114.35;PR;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1493;2026-01-06 03:00:00;C016;Moda;179.27;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1494;2026-01-06 03:15:00;C061;Livros;450.98;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1495;2026-01-06 03:30:00;C064;Livros;173.71;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1496;2026-01-06 03:45:00;C063;Casa;130.71;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1497;2026-01-06 04:00:00;C069;Livros;190.41;PE;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1498;2026-01-06 04:15:00;C022;Livros;460.43;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1499;2026-01-06 04:30:00;C093;Casa;122.07;RJ;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1500;2026-01-06 04:45:00;C067;Livros;67.72;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1501;2026-01-06 05:00:00;C076;Casa;331.21;MG;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1502;2026-01-06 05:15:00;C026;Casa;457.14;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1503;2026-01-06 05:30:00;C016;Casa;46.52;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1504;2026-01-06 05:45:00;C051;Livros;88.57;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1505;2026-01-06 06:00:00;C086;Eletrônicos;58.28;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1506;2026-01-06 06:15:00;C057;Livros;126.91;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1507;2026-01-06 06:30:00;C029;Livros;169.62;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1508;2026-01-06 06:45:00;C078;Eletrônicos;;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1509;2026-01-06 07:00:00;C092;Livros;283.28;BA;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1510;2026-01-06 07:15:00;C069;Eletrônicos;262.51;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1511;2026-01-06 07:30:00;C047;Moda;128.61;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1512;2026-01-06 07:45:00;C094;Casa;480.42;RS;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1513;2026-01-06 08:00:00;C062;Eletrônicos;179.33;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1514;2026-01-06 08:15:00;C069;Livros;987.06;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1515;2026-01-06 08:30:00;C076;Livros;271.38;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1516;2026-01-06 08:45:00;C016;Moda;53.74;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1517;2026-01-06 09:00:00;C090;Eletrônicos;301.89;PR;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1518;2026-01-06 09:15:00;C090;Moda;118.3;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1519;2026-01-06 09:30:00;C048;Casa;309.85;BA;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1520;2026-01-06 09:45:00;C085;Esportes;38.05;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1521;2026-01-06 10:00:00;C039;Casa;68.06;SP;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1522;2026-01-06 10:15:00;C100;Moda;504.03;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1523;2026-01-06 10:30:00;C033;Casa;84.43;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1524;2026-01-06 10:45:00;C094;Moda;473.56;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1525;2026-01-06 11:00:00;C023;Livros;101.87;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1526;2026-01-06 11:15:00;C010;Eletrônicos;277.42;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1527;2026-01-06 11:30:00;C069;Livros;316.17;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1528;2026-01-06 11:45:00;C100;Moda;199.7;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1529;2026-01-06 12:00:00;C034;Esportes;111.07;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1530;2026-01-06 12:15:00;C052;Moda;79.77;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1531;2026-01-06 12:30:00;C095;Casa;28.44;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1532;2026-01-06 12:45:00;C010;Esportes;110.58;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1533;2026-01-06 13:00:00;C019;Eletrônicos;284.72;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1534;2026-01-06 13:15:00;C058;Esportes;716.39;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1535;2026-01-06 13:30:00;C096;Casa;532.38;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1536;2026-01-06 13:45:00;C001;Eletrônicos;383.18;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1537;2026-01-06 14:00:00;C069;Moda;408.32;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1538;2026-01-06 14:15:00;C004;Casa;293.39;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1539;2026-01-06 14:30:00;C016;Eletrônicos;95.37;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1540;2026-01-06 14:45:00;C024;Casa;614.31;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1541;2026-01-06 15:00:00;C080;Moda;297.72;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1542;2026-01-06 15:15:00;C002;Casa;225.5;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1543;2026-01-06 15:30:00;C092;Eletrônicos;49.41;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1544;2026-01-06 15:45:00;C032;Livros;168.12;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1545;2026-01-06 16:00:00;C091;Esportes;174.21;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1546;2026-01-06 16:15:00;C084;Esportes;519.81;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1547;2026-01-06 16:30:00;C024;Casa;217.77;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1548;2026-01-06 16:45:00;C012;Eletrônicos;139.67;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1549;2026-01-06 17:00:00;C050;Livros;960.9;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1550;2026-01-06 17:15:00;C035;Eletrônicos;49.34;BA;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1551;2026-01-06 17:30:00;C033;Eletrônicos;157.28;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1552;2026-01-06 17:45:00;C033;Moda;;RS;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1553;2026-01-06 18:00:00;C061;Moda;356.68;PR;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1554;2026-01-06 18:15:00;C051;Livros;645.49;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1555;2026-01-06 18:30:00;C043;Casa;102.14;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1556;2026-01-06 18:45:00;C012;Moda;508.58;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1557;2026-01-06 19:00:00;C067;Moda;106.4;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1558;2026-01-06 19:15:00;C065;Esportes;624.13;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1559;2026-01-06 19:30:00;C033;Moda;370.57;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1560;2026-01-06 19:45:00;C040;Moda;428.57;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1561;2026-01-06 20:00:00;C074;Eletrônicos;24.54;PE;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1562;2026-01-06 20:15:00;C043;Livros;842.93;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1563;2026-01-06 20:30:00;C044;Casa;344.27;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1564;2026-01-06 20:45:00;C029;Eletrônicos;110.87;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1565;2026-01-06 21:00:00;C013;Eletrônicos;462.1;RJ;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1566;2026-01-06 21:15:00;C012;Casa;102.65;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1567;2026-01-06 21:30:00;C095;Casa;535.41;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1568;2026-01-06 21:45:00;C046;Moda;49.86;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1569;2026-01-06 22:00:00;C002;Esportes;324.08;RJ;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1570;2026-01-06 22:15:00;C035;Eletrônicos;214.51;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1571;2026-01-06 22:30:00;C087;Moda;45.38;MG;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1572;2026-01-06 22:45:00;C081;Esportes;89.23;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1573;2026-01-06 23:00:00;C090;Moda;23.12;RS;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1574;2026-01-06 23:15:00;C008;Casa;178.14;MG;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1575;2026-01-06 23:30:00;C093;Moda;109.62;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1576;2026-01-06 23:45:00;C026;Moda;248.05;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1577;2026-01-07 00:00:00;C074;Esportes;108.18;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1578;2026-01-07 00:15:00;C090;Moda;109.14;BA;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1579;2026-01-07 00:30:00;C034;Livros;359.86;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1580;2026-01-07 00:45:00;C007;Eletrônicos;32.34;PR;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1581;2026-01-07 01:00:00;C068;Eletrônicos;;PE;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1582;2026-01-07 01:15:00;C058;Eletrônicos;498.08;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1583;2026-01-07 01:30:00;C075;Casa;295.51;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1584;2026-01-07 01:45:00;C029;Moda;244.87;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1585;2026-01-07 02:00:00;C036;Livros;577.11;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1586;2026-01-07 02:15:00;C089;Moda;71.24;BA;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1587;2026-01-07 02:30:00;C021;Esportes;40.57;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1588;2026-01-07 02:45:00;C036;Eletrônicos;88.45;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1589;2026-01-07 03:00:00;C010;Livros;415.67;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1590;2026-01-07 03:15:00;C073;Livros;28.82;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1591;2026-01-07 03:30:00;C024;Livros;238.55;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1592;2026-01-07 03:45:00;C064;Livros;;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1593;2026-01-07 04:00:00;C099;Livros;503.96;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1594;2026-01-07 04:15:00;C049;Casa;204.25;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1595;2026-01-07 04:30:00;C099;Eletrônicos;36.44;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1596;2026-01-07 04:45:00;C036;Eletrônicos;465.02;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1597;2026-01-07 05:00:00;C082;Esportes;248.44;BA;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1598;2026-01-07 05:15:00;C096;Casa;50.52;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1599;2026-01-07 05:30:00;C024;Livros;44.64;MG;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1600;2026-01-07 05:45:00;C023;Moda;620.95;RS;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1601;2026-01-07 06:00:00;C062;Eletrônicos;296.56;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1602;2026-01-07 06:15:00;C096;Eletrônicos;461.94;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1603;2026-01-07 06:30:00;C037;Casa;547.95;RJ;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1604;2026-01-07 06:45:00;C012;Moda;232.03;SP;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1605;2026-01-07 07:00:00;C055;Eletrônicos;202.17;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1606;2026-01-07 07:15:00;C013;Moda;160.72;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1607;2026-01-07 07:30:00;C023;Eletrônicos;115.3;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1608;2026-01-07 07:45:00;C089;Casa;162.55;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1609;2026-01-07 08:00:00;C099;Moda;391.67;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1610;2026-01-07 08:15:00;C030;Livros;250.28;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1611;2026-01-07 08:30:00;C017;Moda;577.62;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1612;2026-01-07 08:45:00;C062;Moda;166.47;MG;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1613;2026-01-07 09:00:00;C084;Eletrônicos;253.54;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1614;2026-01-07 09:15:00;C089;Eletrônicos;269.45;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1615;2026-01-07 09:30:00;C086;Moda;;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1616;2026-01-07 09:45:00;C013;Moda;323.2;BA;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1617;2026-01-07 10:00:00;C059;Casa;87.77;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
